.01 1.3071
.03 1.29485
.05 1.27365
.06999999999999999 1.25295
.09 1.244
.11 1.2379
.13 1.2304
.15000000000000002 1.2158
.17 1.21025
.19 1.17405
.21000000000000002 1.17275
.23 1.16005
.25 1.13925
.27 1.1379
.29000000000000004 1.1179
.31 1.09995
.33 1.0906
.35000000000000003 1.08105
.37 1.0831
.39 1.0673
.41000000000000003 1.04335
.43 1.02165
.45 1.02175
.47000000000000003 1.0214
.49 .99665
.51 .98965
.53 .9669
.55 .9448
.5700000000000001 .94875
.59 .9416
.61 .93835
.63 .92815
.65 .91425
.67 .8911
.6900000000000001 .87355
.7100000000000001 .8688
.73 .8614
.75 .8331
.77 .84885
.79 .84095
.81 .81555
.8300000000000001 .7953
.85 .79325
.87 .7797
.89 .77765
.91 .7703
.93 .75485
.9500000000000001 .74865
.97 .74975
.99 .7292
1.01 0
